frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code,anomaly
1762618232.076158000,172.17.19.207,192.34.20.166,54,58575.0,,6,0.000085000,0x0010,40,,99,3562,13519,True,65280,128,,,,-1
1762618232.081973000,172.17.19.207,192.34.20.166,134,58653.0,,6,0.005815000,0x0018,120,,103,1484,4235,True,65280,128,,,,-1
1762618232.082116000,172.17.19.207,192.34.20.166,78,58653.0,,6,0.000143000,0x0018,64,,103,1564,4235,True,65280,128,,,,-1
1762618232.082173000,172.17.19.207,192.34.20.166,54,58653.0,,6,0.000057000,0x0011,40,,103,1588,4235,True,65280,128,,,,-1
1762618232.180980000,172.17.20.245,239.255.255.250,167,,58495.0,17,0.000542000,,153,,,,,False,,255,,*,,-1
1762618232.181343000,172.17.23.197,224.0.0.252,69,,60911.0,17,0.000160000,,55,,,,,False,,1,,,,-1
1762618232.181416000,172.17.23.197,224.0.0.252,69,,59219.0,17,0.000000000,,55,,,,,False,,1,,,,-1
1762618232.383084000,172.17.19.207,35.186.224.22,55,59199.0,,6,0.001000000,0x0010,41,,64,1,1,True,251,128,1,,,-1
1762618232.383782000,172.17.23.136,224.0.0.252,75,,65143.0,17,0.000392000,,61,,,,,False,,1,,,,-1
1762618232.386613000,172.17.19.207,192.34.20.166,54,58653.0,,6,0.000077000,0x0014,40,,103,1589,4393,True,0,128,,,,-1
1762618232.586939000,172.17.17.31,224.0.0.251,79,,63157.0,17,0.000000000,,65,,,,,False,,1,,,,-1
1762618232.589987000,172.17.23.197,224.0.0.252,69,,60911.0,17,0.001712000,,55,,,,,False,,1,,,,-1
1762618232.589987000,172.17.23.197,224.0.0.252,69,,59219.0,17,0.000000000,,55,,,,,False,,1,,,,-1
1762618232.790831000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.200844000,,68,,,,,False,,128,,,,-1
1762618232.792873000,172.17.23.136,224.0.0.252,75,,65143.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618232.995842000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618232.996574000,172.17.17.31,224.0.0.251,83,,63157.0,17,0.000000000,,69,,,,,False,,1,,,,-1
1762618232.997497000,172.17.17.31,224.0.0.251,83,,63157.0,17,0.000923000,,69,,,,,False,,1,,,,-1
1762618233.018376000,172.17.19.207,35.186.224.24,55,62323.0,,6,0.020417000,0x0010,41,,67,1,1,True,251,128,1,,,-1
1762618233.201432000,172.17.23.136,224.0.0.252,75,,52607.0,17,0.000301000,,61,,,,,False,,1,,,,-1
1762618233.201546000,172.17.17.195,255.255.255.255,82,,52183.0,17,0.000114000,,68,,,,,False,,128,,,,-1
1762618233.201653000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000107000,,68,,,,,False,,128,,,,-1
1762618233.405183000,172.17.21.219,239.255.255.250,140,,55536.0,17,0.201844000,,126,,,,,False,,255,,*,,-1
1762618233.405968000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000153000,,68,,,,,False,,128,,,,-1
1762618233.612161000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000005000,,68,,,,,False,,128,,,,-1
1762618233.816654000,172.17.20.157,239.255.255.250,167,,51563.0,17,0.204132000,,153,,,,,False,,255,,*,,-1
1762618233.816654000,172.17.23.136,224.0.0.252,75,,52607.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618233.934653000,172.17.19.207,199.232.214.248,55,62338.0,,6,0.117999000,0x0010,41,,69,1,1,True,1023,128,1,,,-1
1762618233.966080000,172.17.19.207,199.232.214.248,55,62347.0,,6,0.031427000,0x0010,41,,70,1,1,True,1020,128,1,,,-1
1762618233.989234000,172.17.19.207,192.34.20.166,400,58575.0,,6,0.002975000,0x0018,386,,99,3562,13519,True,65280,128,,,,-1
1762618233.989295000,172.17.19.207,192.34.20.166,414,58575.0,,6,0.000061000,0x0018,400,,99,3908,13519,True,65280,128,,,,-1
1762618233.989324000,172.17.19.207,192.34.20.166,375,58576.0,,6,0.000029000,0x0018,361,,100,3032,13437,True,65280,128,,,,-1
1762618233.989375000,172.17.19.207,192.34.20.166,107,58576.0,,6,0.000051000,0x0018,93,,100,3353,13437,True,65280,128,,,,-1
1762618233.993551000,172.17.19.207,192.34.20.166,66,58686.0,,6,0.004176000,0x0002,52,,104,0,0,True,65535,128,,,,-1
1762618234.020223000,172.17.23.136,224.0.0.252,75,,54334.0,17,0.000243000,,61,,,,,False,,1,,,,-1
1762618234.020343000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000120000,,68,,,,,False,,128,,,,-1
1762618234.329056000,172.17.19.207,192.34.20.166,54,58576.0,,6,0.000115000,0x0010,40,,100,3406,16474,True,65280,128,,,,-1
1762618234.329093000,172.17.19.207,192.34.20.166,54,58686.0,,6,0.000037000,0x0010,40,,104,1,1,True,65280,128,,,,-1
1762618234.329101000,172.17.19.207,192.34.20.166,54,58575.0,,6,0.000008000,0x0010,40,,99,4268,16574,True,65280,128,,,,-1
1762618234.329484000,172.17.19.207,192.34.20.166,376,58576.0,,6,0.000383000,0x0018,362,,100,3406,16474,True,65280,128,,,,-1
1762618234.329512000,172.17.19.207,192.34.20.166,1537,58686.0,,6,0.000028000,0x0018,1523,,104,1,1,True,65280,128,,,,-1
1762618234.432960000,172.17.17.195,255.255.255.255,82,,52183.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618234.432960000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618234.434754000,172.17.22.160,239.255.255.250,143,,62594.0,17,0.000340000,,129,,,,,False,,4,,*,,-1
1762618234.435369000,172.17.23.136,224.0.0.252,75,,54334.0,17,0.000432000,,61,,,,,False,,1,,,,-1
1762618234.635427000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000382000,,68,,,,,False,,128,,,,-1
1762618234.635918000,172.17.17.31,224.0.0.251,137,,63157.0,17,0.000491000,,123,,,,,False,,1,,,,-1
1762618234.636330000,172.17.17.31,224.0.0.251,93,,63157.0,17,0.000223000,,79,,,,,False,,1,,,,-1
1762618234.636534000,172.17.17.31,224.0.0.251,137,,63157.0,17,0.000000000,,123,,,,,False,,1,,,,-1
1762618234.637025000,172.17.17.31,224.0.0.251,93,,63157.0,17,0.000491000,,79,,,,,False,,1,,,,-1
1762618234.639274000,172.17.19.207,192.34.20.166,54,58576.0,,6,0.000110000,0x0010,40,,100,4226,19491,True,65280,128,,,,-1
1762618234.639312000,172.17.19.207,192.34.20.166,54,58686.0,,6,0.000038000,0x0010,40,,104,1484,4235,True,65280,128,,,,-1
1762618234.642463000,172.17.19.207,192.34.20.166,134,58686.0,,6,0.003151000,0x0018,120,,104,1484,4235,True,65280,128,,,,-1
1762618234.642577000,172.17.19.207,192.34.20.166,78,58686.0,,6,0.000114000,0x0018,64,,104,1564,4235,True,65280,128,,,,-1
1762618234.642662000,172.17.19.207,192.34.20.166,54,58686.0,,6,0.000085000,0x0011,40,,104,1588,4235,True,65280,128,,,,-1
1762618234.841274000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000196000,,68,,,,,False,,128,,,,-1
1762618234.841498000,172.17.17.120,239.255.255.250,179,,64395.0,17,0.000192000,,165,,,,,False,,4,,*,,-1
1762618234.943090000,172.17.19.207,192.34.20.166,54,58686.0,,6,0.000054000,0x0014,40,,104,1589,4393,True,0,128,,,,-1
1762618235.047337000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618235.047337000,172.17.23.136,224.0.0.252,75,,57322.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618235.080565000,172.17.19.207,104.208.16.91,172,62632.0,,6,0.033228000,0x0018,158,,0,88677,1413,True,253,128,,,,-1
1762618235.080649000,172.17.19.207,104.208.16.91,4434,62632.0,,6,0.000084000,0x0018,4420,,0,88795,1413,True,253,128,,,,-1
1762618235.249415000,172.17.23.136,224.0.0.252,75,,57322.0,17,0.000209000,,61,,,,,False,,1,,,,-1
1762618235.249959000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000125000,,68,,,,,False,,128,,,,-1
1762618235.390888000,172.17.19.207,104.208.16.91,89,62632.0,,6,0.001307000,0x0018,75,,0,93175,1513,True,253,128,,,,-1
1762618235.459148000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000385000,,68,,,,,False,,128,,,,-1
1762618235.508177000,172.17.19.207,35.186.224.24,55,62390.0,,6,0.049007000,0x0010,41,,1,1,1,True,254,128,1,,,-1
1762618235.864194000,172.17.20.157,239.255.255.250,167,,51563.0,17,0.000107000,,153,,,,,False,,255,,*,,-1
1762618235.864710000,172.17.22.189,239.255.255.250,212,,61006.0,17,0.000516000,,198,,,,,False,,1,,*,,-1
1762618235.884737000,172.17.19.207,52.123.164.88,104,64274.0,,6,0.017663000,0x0018,90,,12,101,79,False,255,128,,,,-1
1762618235.962107000,172.17.19.207,52.123.164.88,54,64274.0,,6,0.048802000,0x0010,40,,12,151,118,False,255,128,,,,-1
1762618236.002370000,172.17.19.207,199.232.214.248,55,62391.0,,6,0.040263000,0x0010,41,,2,1,1,True,1023,128,1,,,-1
1762618236.069114000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618236.069114000,172.17.17.31,224.0.0.251,84,,63157.0,17,0.000000000,,70,,,,,False,,1,,,,-1
1762618236.070984000,172.17.17.31,224.0.0.251,99,,63157.0,17,0.000918000,,85,,,,,False,,1,,,,-1
1762618236.072095000,172.17.17.31,224.0.0.251,84,,63157.0,17,0.000673000,,70,,,,,False,,1,,,,-1
1762618236.225452000,172.17.19.207,104.26.7.95,121,58415.0,,6,0.153357000,0x0018,107,,3,919,3761,True,255,128,,,,-1
1762618236.274092000,172.17.23.136,224.0.0.252,75,,50421.0,17,0.000199000,,61,,,,,False,,1,,,,-1
1762618236.274240000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618236.275086000,172.17.17.31,224.0.0.251,137,,63157.0,17,0.000305000,,123,,,,,False,,1,,,,-1
1762618236.275666000,172.17.17.31,224.0.0.251,137,,63157.0,17,0.000580000,,123,,,,,False,,1,,,,-1
1762618236.480693000,172.17.17.195,172.17.23.255,82,,52182.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618236.483689000,172.17.19.207,104.26.7.95,54,58415.0,,6,0.000089000,0x0010,40,,3,986,4331,True,253,128,,,,-1
1762618236.485472000,172.17.19.207,104.26.7.95,89,58415.0,,6,0.001783000,0x0018,75,,3,986,4331,True,253,128,,,,-1
1762618236.684246000,172.17.23.136,224.0.0.252,75,,58583.0,17,0.000347000,,61,,,,,False,,1,,,,-1
1762618236.686491000,172.17.17.31,224.0.0.251,99,,63157.0,17,0.000513000,,85,,,,,False,,1,,,,-1
1762618236.686491000,172.17.17.31,224.0.0.251,99,,63157.0,17,0.000000000,,85,,,,,False,,1,,,,-1
1762618236.888092000,172.17.22.189,239.255.255.250,212,,61006.0,17,0.000460000,,198,,,,,False,,1,,*,,-1
1762618236.888602000,172.17.17.31,224.0.0.251,94,,63157.0,17,0.000056000,,80,,,,,False,,1,,,,-1
1762618236.889738000,172.17.17.31,224.0.0.251,94,,63157.0,17,0.000621000,,80,,,,,False,,1,,,,-1
1762618236.891143000,172.17.23.197,255.255.255.255,82,,50326.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618236.891143000,172.17.23.197,172.17.23.255,82,,50325.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618237.092533000,172.17.23.136,224.0.0.252,75,,58583.0,17,0.000221000,,61,,,,,False,,1,,,,-1
1762618237.503703000,172.17.22.160,239.255.255.250,143,,62594.0,17,0.001310000,,129,,,,,False,,4,,*,,-1
1762618237.505570000,172.17.20.157,239.255.255.250,167,,51563.0,17,0.000000000,,153,,,,,False,,255,,*,,-1
1762618237.853913000,172.17.19.207,140.82.113.26,55,63541.0,,6,0.146375000,0x0010,41,,41,31,27,True,254,128,1,,,-1
1762618237.911910000,172.17.22.189,239.255.255.250,212,,61006.0,17,0.000000000,,198,,,,,False,,1,,*,,-1
1762618237.911910000,172.17.17.120,239.255.255.250,179,,64395.0,17,0.000000000,,165,,,,,False,,4,,*,,-1
1762618238.116865000,172.17.23.136,224.0.0.252,75,,52181.0,17,0.000296000,,61,,,,,False,,1,,,,-1
1762618238.120470000,172.17.17.31,224.0.0.251,84,,63157.0,17,0.000423000,,70,,,,,False,,1,,,,-1
1762618238.121103000,172.17.17.31,224.0.0.251,84,,63157.0,17,0.000633000,,70,,,,,False,,1,,,,-1
1762618238.322939000,172.17.23.136,224.0.0.252,75,,63717.0,17,0.000315000,,61,,,,,False,,1,,,,-1
1762618238.325204000,172.17.17.31,224.0.0.251,87,,63157.0,17,0.000000000,,73,,,,,False,,1,,,,-1
1762618238.325843000,172.17.19.207,172.17.16.1,83,,55666.0,17,0.000639000,,69,,,,,False,,128,,,,-1
1762618238.326140000,172.17.17.31,224.0.0.251,87,,63157.0,17,0.000297000,,73,,,,,False,,1,,,,-1
1762618238.329212000,172.17.19.207,104.86.189.73,66,58735.0,,6,0.000541000,0x0002,52,,105,0,0,True,65535,128,,,,-1
1762618238.335700000,172.17.19.207,104.86.189.73,54,58735.0,,6,0.000152000,0x0010,40,,105,1,1,True,65280,128,,,,-1
1762618238.335948000,172.17.19.207,104.86.189.73,165,58735.0,,6,0.000248000,0x0018,151,,105,1,1,True,65280,128,,/connecttest.txt,,-1
1762618238.341724000,172.17.19.207,104.86.189.73,54,58735.0,,6,0.000179000,0x0011,40,,105,112,188,True,65280,128,,,,-1
1762618238.341793000,172.17.19.207,104.86.189.73,54,58735.0,,6,0.000031000,0x0010,40,,105,113,189,True,65280,128,,,,-1
1762618238.531107000,172.17.16.105,172.17.23.255,82,,64610.0,17,0.000560000,,68,,,,,False,,128,,,,-1
1762618238.635488000,172.17.19.207,57.144.211.33,174,57042.0,,6,0.006097000,0x0018,160,,4,1390,3196,True,253,128,,,,-1
1762618238.637579000,172.17.19.207,57.144.211.33,175,57042.0,,6,0.002091000,0x0018,161,,4,1510,3196,True,253,128,,,,-1
1762618238.637714000,172.17.19.207,57.144.211.33,101,57042.0,,6,0.000135000,0x0018,87,,4,1631,3196,True,253,128,,,,-1
1762618238.731306000,172.17.23.136,224.0.0.252,75,,63717.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618238.936786000,172.17.22.189,239.255.255.250,212,,61006.0,17,0.000000000,,198,,,,,False,,1,,*,,-1
1762618238.938555000,172.17.16.103,239.255.255.250,167,,61052.0,17,0.000000000,,153,,,,,False,,255,,*,,-1
1762618238.940002000,172.17.19.207,57.144.211.33,54,57042.0,,6,0.000084000,0x0010,40,,4,1678,3396,True,252,128,,,,-1
1762618239.599300000,172.17.19.207,48.218.107.61,54,54161.0,,6,0.046618000,0x0010,40,,22,151,118,True,254,128,,,,-1
1762618239.755393000,172.17.23.136,224.0.0.252,75,,60697.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618239.959734000,172.17.18.187,172.17.23.255,86,,57621.0,17,0.204341000,,72,,,,,False,,128,,,,-1
1762618239.961580000,172.17.23.136,224.0.0.252,75,,58186.0,17,0.000296000,,61,,,,,False,,1,,,,-1
1762618240.266347000,172.17.19.207,35.223.238.178,55,58269.0,,6,0.097613000,0x0010,41,,82,15195,5294,True,64256,128,1,,,-1
1762618240.371313000,172.17.17.195,239.255.255.250,212,,60617.0,17,0.000751000,,198,,,,,False,,1,,*,,-1
1762618240.371313000,172.17.17.31,224.0.0.251,88,,63157.0,17,0.000000000,,74,,,,,False,,1,,,,-1
1762618240.372451000,172.17.17.31,224.0.0.251,88,,63157.0,17,0.001138000,,74,,,,,False,,1,,,,-1
1762618240.374038000,172.17.23.136,224.0.0.252,75,,58186.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618240.374038000,172.17.22.160,239.255.255.250,143,,62594.0,17,0.000000000,,129,,,,,False,,4,,*,,-1
1762618240.374038000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618240.533441000,172.17.19.207,35.223.238.178,55,58271.0,,6,0.159403000,0x0010,41,,84,109009,5316,True,64256,128,1,,,-1
1762618240.550408000,172.17.19.207,35.186.224.40,82,62235.0,,6,0.013455000,0x0018,68,,7,85,1,True,251,128,,,,-1
1762618240.574312000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.014983000,,68,,,,,False,,128,,,,-1
1762618240.574386000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000074000,,68,,,,,False,,128,,,,-1
1762618240.575688000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000570000,,68,,,,,False,,128,,,,-1
1762618240.882311000,172.17.21.103,239.255.255.250,167,,40583.0,17,0.000000000,,153,,,,,True,,1,,*,,-1
1762618240.884292000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000673000,,68,,,,,False,,128,,,,-1
1762618240.884292000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618241.087305000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000600000,,68,,,,,False,,128,,,,-1
1762618241.088016000,172.17.22.188,172.17.23.255,86,,57621.0,17,0.000585000,,72,,,,,False,,128,,,,-1
1762618241.292245000,172.17.17.31,224.0.0.251,90,,63157.0,17,0.000166000,,76,,,,,False,,1,,,,-1
1762618241.292925000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000222000,,68,,,,,False,,128,,,,-1
1762618241.292979000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000054000,,68,,,,,False,,128,,,,-1
1762618241.293408000,172.17.17.195,239.255.255.250,212,,60617.0,17,0.000429000,,198,,,,,False,,1,,*,,-1
1762618241.293942000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000256000,,68,,,,,False,,128,,,,-1
1762618241.496736000,172.17.23.136,224.0.0.252,75,,60738.0,17,0.000088000,,61,,,,,False,,1,,,,-1
1762618241.499334000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618241.499334000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618241.658663000,172.17.19.207,239.255.255.250,212,,55384.0,17,0.159329000,,198,,,,,False,,1,,*,,-1
1762618241.701546000,172.17.20.157,239.255.255.250,167,,51563.0,17,0.042883000,,153,,,,,False,,255,,*,,-1
1762618241.702382000,172.17.23.136,224.0.0.252,75,,56853.0,17,0.000253000,,61,,,,,False,,1,,,,-1
1762618241.793418000,172.17.19.207,35.186.224.24,55,50899.0,,6,0.089849000,0x0010,41,,9,1332,135,True,254,128,1,,,-1
1762618241.907658000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.100466000,,68,,,,,False,,128,,,,-1
1762618241.907658000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618241.907658000,172.17.20.64,239.255.255.250,212,,57182.0,17,0.000000000,,198,,,,,False,,1,,*,,-1
1762618242.114135000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.206477000,,68,,,,,False,,128,,,,-1
1762618242.114135000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.114135000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.115949000,172.17.23.136,224.0.0.252,75,,56853.0,17,0.001814000,,61,,,,,False,,1,,,,-1
1762618242.115949000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.115949000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.315944000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.317594000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.001650000,,68,,,,,False,,128,,,,-1
1762618242.319782000,172.17.17.31,224.0.0.251,100,,63157.0,17,0.000000000,,86,,,,,False,,1,,,,-1
1762618242.319782000,172.17.17.31,224.0.0.251,88,,63157.0,17,0.000000000,,74,,,,,False,,1,,,,-1
1762618242.319782000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.319782000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.319782000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.322475000,172.17.17.195,239.255.255.250,212,,60617.0,17,0.002693000,,198,,,,,False,,1,,*,,-1
1762618242.522715000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.522715000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.522715000,172.17.17.31,224.0.0.251,106,,63157.0,17,0.000000000,,92,,,,,False,,1,,,,-1
1762618242.522715000,172.17.17.31,224.0.0.251,106,,63157.0,17,0.000000000,,92,,,,,False,,1,,,,-1
1762618242.524266000,172.17.17.31,224.0.0.251,100,,63157.0,17,0.000511000,,86,,,,,False,,1,,,,-1
1762618242.525557000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000342000,,68,,,,,False,,128,,,,-1
1762618242.525650000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000093000,,68,,,,,False,,128,,,,-1
1762618242.525650000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.631664000,172.17.19.207,142.251.221.164,1292,,58455.0,17,0.105710000,,1278,,,,,True,,128,,,,-1
1762618242.631802000,172.17.19.207,142.251.221.164,1292,,58455.0,17,0.000138000,,1278,,,,,True,,128,,,,-1
1762618242.632074000,172.17.19.207,142.251.221.164,120,,58455.0,17,0.000272000,,106,,,,,True,,128,,,,-1
1762618242.659550000,172.17.19.207,142.251.221.164,1292,,58455.0,17,0.020043000,,1278,,,,,True,,128,,,,-1
1762618242.659707000,172.17.19.207,239.255.255.250,212,,55384.0,17,0.000157000,,198,,,,,False,,1,,*,,-1
1762618242.669747000,172.17.19.207,142.251.221.164,1292,,58455.0,17,0.000248000,,1278,,,,,True,,128,,,,-1
1762618242.670039000,172.17.19.207,142.251.221.164,73,,58455.0,17,0.000292000,,59,,,,,True,,128,,,,-1
1762618242.676449000,172.17.19.207,142.251.221.164,73,,58455.0,17,0.000550000,,59,,,,,True,,128,,,,-1
1762618242.725336000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.726763000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.001427000,,68,,,,,False,,128,,,,-1
1762618242.726763000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.726763000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.726763000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.932371000,172.17.23.136,224.0.0.252,75,,62626.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618242.932371000,172.17.20.64,239.255.255.250,212,,57182.0,17,0.000000000,,198,,,,,False,,1,,*,,-1
1762618242.932371000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618242.932984000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000613000,,68,,,,,False,,128,,,,-1
1762618242.932984000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.134898000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.201914000,,68,,,,,False,,128,,,,-1
1762618243.135861000,172.17.16.25,239.255.255.250,167,,57151.0,17,0.000000000,,153,,,,,False,,255,,*,,-1
1762618243.136735000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.136735000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.137568000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000833000,,68,,,,,False,,128,,,,-1
1762618243.137568000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.342556000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.342556000,172.17.17.31,224.0.0.251,103,,63157.0,17,0.000000000,,89,,,,,False,,1,,,,-1
1762618243.342556000,172.17.17.31,224.0.0.251,103,,63157.0,17,0.000000000,,89,,,,,False,,1,,,,-1
1762618243.342556000,172.17.17.195,239.255.255.250,212,,60617.0,17,0.000000000,,198,,,,,False,,1,,*,,-1
1762618243.346448000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000377000,,68,,,,,False,,128,,,,-1
1762618243.346493000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000045000,,68,,,,,False,,128,,,,-1
1762618243.546210000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.546210000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.546210000,172.17.23.136,224.0.0.252,75,,64895.0,17,0.000000000,,61,,,,,False,,1,,,,-1
1762618243.546887000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.547504000,172.17.17.31,224.0.0.251,110,,63157.0,17,0.000000000,,96,,,,,False,,1,,,,-1
1762618243.548250000,172.17.17.31,224.0.0.251,102,,63157.0,17,0.000746000,,88,,,,,False,,1,,,,-1
1762618243.548250000,172.17.17.31,224.0.0.251,110,,63157.0,17,0.000000000,,96,,,,,False,,1,,,,-1
1762618243.548250000,172.17.17.31,224.0.0.251,102,,63157.0,17,0.000000000,,88,,,,,False,,1,,,,-1
1762618243.549676000,172.17.20.157,239.255.255.250,167,,51563.0,17,0.000000000,,153,,,,,False,,255,,*,,-1
1762618243.670452000,172.17.19.207,239.255.255.250,212,,55384.0,17,0.120776000,,198,,,,,False,,1,,*,,-1
1762618243.751019000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000722000,,68,,,,,False,,128,,,,-1
1762618243.751130000,172.17.21.242,255.255.255.255,82,,52665.0,17,0.000111000,,68,,,,,False,,128,,,,-1
1762618243.752191000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.752191000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.753979000,172.17.18.245,239.255.255.250,215,,43833.0,17,0.001788000,,201,,,,,True,,1,,*,,-1
1762618243.753979000,172.17.17.156,172.17.23.255,82,,62448.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.955455000,172.17.21.235,172.17.23.255,82,,51220.0,17,0.000000000,,68,,,,,False,,128,,,,-1
1762618243.956123000,172.17.21.235,255.255.255.255,82,,51221.0,17,0.000668000,,68,,,,,False,,128,,,,-1
1762618243.959485000,172.17.21.242,172.17.23.255,82,,52664.0,17,0.000000000,,68,,,,,False,,128,,,,-1
