frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code
"1762682121.267081000","172.17.19.207","192.34.20.166","1537","59122,443",,"6","0.000089000","0x0018","1523",,"34","1","1","True","65280","128",,,
"1762682121.267276000","172.17.19.207","192.34.20.166","400","59090,443",,"6","0.000195000","0x0018","386",,"27","2790","10481","True","65280","128",,,
"1762682121.267313000","172.17.19.207","192.34.20.166","292","59090,443",,"6","0.000037000","0x0018","278",,"27","3136","10481","True","65280","128",,,
"1762682121.271787000","104.26.6.95","172.17.19.207","54","443,58328",,"6","0.004474000","0x0010","40",,"31","415","103","True","17","54",,,
"1762682121.374934000","172.17.17.249","172.17.23.255","92",,"137,137","17","0.103147000",,"78",,,,,"False",,"128",,,
"1762682121.374934000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682121.374934000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682121.374934000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682121.374934000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682121.374934000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682121.374934000","172.17.17.228","224.0.0.251","423",,"5353,5353","17","0.000000000",,"409",,,,,"False",,"1",,,
"1762682121.374934000","172.17.17.228","224.0.0.251","372",,"5353,5353","17","0.000000000",,"358",,,,,"False",,"1",,,
"1762682121.478588000","172.17.19.207","40.79.173.41","172","62721,443",,"6","0.103654000","0x0018","158",,"1","22377","230","True","252","128",,,
"1762682121.478709000","172.17.19.207","40.79.173.41","10134","62721,443",,"6","0.000121000","0x0010","10120",,"1","22495","230","True","252","128",,,
"1762682121.502480000","192.34.20.166","172.17.19.207","66","443,59122",,"6","0.023771000","0x0010","52",,"34","1","1","True","64256","53","1",,
"1762682121.502604000","192.34.20.166","172.17.19.207","54","443,59122",,"6","0.000124000","0x0010","40",,"34","1","1484","True","67200","53",,,
"1762682121.503478000","192.34.20.166","172.17.19.207","54","443,59090",,"6","0.000874000","0x0010","40",,"27","10481","3374","True","81536","53",,,
"1762682121.503557000","192.34.20.166","172.17.19.207","66","443,59127",,"6","0.000079000","0x0012","52",,"35","0","1","True","64240","53",,,
"1762682121.503625000","172.17.19.207","192.34.20.166","54","59127,443",,"6","0.000068000","0x0010","40",,"35","1","1","True","65280","128",,,
"1762682121.503854000","192.34.20.166","172.17.19.207","54","443,59083",,"6","0.000229000","0x0010","40",,"24","19635","4859","True","82944","53",,,
"1762682121.504132000","172.17.19.207","192.34.20.166","1537","59127,443",,"6","0.000278000","0x0018","1523",,"35","1","1","True","65280","128",,,
"1762682121.504975000","192.34.20.166","172.17.19.207","1514","443,59122",,"6","0.000843000","0x0010","1500",,"34","1","1484","True","67200","53",,,
"1762682121.506559000","192.34.20.166","172.17.19.207","1514","443,59122",,"6","0.001584000","0x0018","1500",,"34","1461","1484","True","67200","53",,,
"1762682121.506559000","192.34.20.166","172.17.19.207","1230","443,59122",,"6","0.000000000","0x0018","1216",,"34","2921","1484","True","67200","53",,,
"1762682121.506559000","192.34.20.166","172.17.19.207","192","443,59122",,"6","0.000000000","0x0018","178",,"34","4097","1484","True","67200","53",,,
"1762682121.506626000","172.17.19.207","192.34.20.166","54","59122,443",,"6","0.000067000","0x0010","40",,"34","1484","4235","True","65280","128",,,
"1762682121.509400000","172.17.19.207","192.34.20.166","134","59122,443",,"6","0.002774000","0x0018","120",,"34","1484","4235","True","65280","128",,,
"1762682121.512456000","192.34.20.166","172.17.19.207","66","443,59110",,"6","0.003056000","0x0010","52",,"30","7440","2245","True","76032","53","1",,
"1762682121.512456000","192.34.20.166","172.17.19.207","54","443,59110",,"6","0.000000000","0x0010","40",,"30","7440","2652","True","78976","53",,,
"1762682121.512971000","192.34.20.166","172.17.19.207","336","443,59090",,"6","0.000515000","0x0018","322",,"27","10481","3374","True","81536","53",,,
"1762682121.512971000","192.34.20.166","172.17.19.207","1514","443,59090",,"6","0.000000000","0x0010","1500",,"27","10763","3374","True","81536","53",,,
"1762682121.512971000","192.34.20.166","172.17.19.207","1364","443,59090",,"6","0.000000000","0x0018","1350",,"27","12223","3374","True","81536","53",,,
"1762682121.513025000","172.17.19.207","192.34.20.166","54","59090,443",,"6","0.000054000","0x0010","40",,"27","3374","13533","True","65280","128",,,
"1762682121.514317000","192.34.20.166","172.17.19.207","1514","443,59083",,"6","0.001292000","0x0010","1500",,"24","19635","4859","True","82944","53",,,
"1762682121.515442000","35.223.238.178","172.17.19.207","1474","443,59106",,"6","0.001125000","0x0010","1460",,"28","40369","1023","True","42368","54",,,
"1762682121.516394000","35.223.238.178","172.17.19.207","1474","443,59106",,"6","0.000952000","0x0018","1460",,"28","41789","1023","True","42368","54",,,
"1762682121.516425000","172.17.19.207","35.223.238.178","54","59106,443",,"6","0.000031000","0x0010","40",,"28","1023","43209","True","65280","128",,,
"1762682121.523281000","35.223.238.178","172.17.19.207","7154","443,59106",,"6","0.006856000","0x0018","7140",,"28","43209","1023","True","42368","54",,,
"1762682121.523281000","192.34.20.166","172.17.19.207","1514","443,59083",,"6","0.000000000","0x0018","1500",,"24","21095","4859","True","82944","53",,,
"1762682121.523397000","172.17.19.207","35.223.238.178","54","59106,443",,"6","0.000116000","0x0010","40",,"28","1023","50309","True","65280","128",,,
"1762682121.523433000","172.17.19.207","192.34.20.166","54","59083,443",,"6","0.000036000","0x0010","40",,"24","4859","22555","True","65280","128",,,
"1762682121.527454000","35.223.238.178","172.17.19.207","5734","443,59106",,"6","0.004021000","0x0018","5720",,"28","50309","1023","True","42368","54",,,
"1762682121.527500000","172.17.19.207","35.223.238.178","54","59106,443",,"6","0.000046000","0x0010","40",,"28","1023","55989","True","65280","128",,,
"1762682121.529397000","35.223.238.178","172.17.19.207","1474","443,59106",,"6","0.001897000","0x0018","1460",,"28","55989","1023","True","42368","54",,,
"1762682121.529430000","172.17.19.207","35.223.238.178","54","59106,443",,"6","0.000033000","0x0010","40",,"28","1023","57409","True","65280","128",,,
"1762682121.530784000","35.223.238.178","172.17.19.207","1474","443,59106",,"6","0.001354000","0x0010","1460",,"28","57409","1023","True","42368","54",,,
"1762682121.530784000","35.223.238.178","172.17.19.207","325","443,59106",,"6","0.000000000","0x0019","311",,"28","58829","1023","True","42368","54",,,
"1762682121.530784000","192.34.20.166","172.17.19.207","143","443,59083",,"6","0.000000000","0x0018","129",,"24","22555","4859","True","82944","53",,,
"1762682121.530784000","192.34.20.166","172.17.19.207","66","443,59119",,"6","0.000000000","0x0010","52",,"33","1","1","True","64256","53","1",,
"1762682121.530784000","192.34.20.166","172.17.19.207","54","443,59119",,"6","0.000000000","0x0010","40",,"33","1","1484","True","67200","53",,,
"1762682121.530857000","172.17.19.207","35.223.238.178","54","59106,443",,"6","0.000073000","0x0010","40",,"28","1023","59101","True","65280","128",,,
"1762682121.530996000","172.17.19.207","192.34.20.166","78","59083,443",,"6","0.000139000","0x0018","64",,"24","4859","22644","True","65280","128",,,
"1762682121.531062000","172.17.19.207","192.34.20.166","54","59083,443",,"6","0.000066000","0x0011","40",,"24","4883","22644","True","65280","128",,,
"1762682121.531405000","172.17.19.207","35.223.238.178","78","59106,443",,"6","0.000343000","0x0018","64",,"28","1023","59101","True","65280","128",,,
"1762682121.535229000","192.34.20.166","172.17.19.207","2974","443,59119",,"6","0.003824000","0x0018","2960",,"33","1","1484","True","67200","53",,,
"1762682121.535229000","192.34.20.166","172.17.19.207","1230","443,59119",,"6","0.000000000","0x0018","1216",,"33","2921","1484","True","67200","53",,,
"1762682121.535229000","192.34.20.166","172.17.19.207","336","443,59110",,"6","0.000000000","0x0018","322",,"30","7440","2652","True","78976","53",,,
"1762682121.535229000","192.34.20.166","172.17.19.207","192","443,59119",,"6","0.000000000","0x0018","178",,"33","4097","1484","True","67200","53",,,
"1762682121.535229000","192.34.20.166","172.17.19.207","1514","443,59110",,"6","0.000000000","0x0010","1500",,"30","7722","2652","True","78976","53",,,
"1762682121.535326000","172.17.19.207","192.34.20.166","54","59119,443",,"6","0.000097000","0x0010","40",,"33","1484","4235","True","65280","128",,,
"1762682121.535351000","172.17.19.207","192.34.20.166","54","59110,443",,"6","0.000025000","0x0010","40",,"30","2652","9182","True","65280","128",,,
"1762682121.538346000","172.17.19.207","192.34.20.166","134","59119,443",,"6","0.002995000","0x0018","120",,"33","1484","4235","True","65280","128",,,
"1762682121.538437000","172.17.19.207","192.34.20.166","78","59119,443",,"6","0.000091000","0x0018","64",,"33","1564","4235","True","65280","128",,,
"1762682121.538503000","172.17.19.207","192.34.20.166","54","59119,443",,"6","0.000066000","0x0011","40",,"33","1588","4235","True","65280","128",,,
"1762682121.538828000","192.34.20.166","172.17.19.207","1355","443,59110",,"6","0.000325000","0x0018","1341",,"30","9182","2652","True","78976","53",,,
"1762682121.538934000","172.17.19.207","192.34.20.166","78","59110,443",,"6","0.000106000","0x0018","64",,"30","2652","10483","True","64000","128",,,
"1762682121.538979000","172.17.19.207","192.34.20.166","54","59110,443",,"6","0.000045000","0x0011","40",,"30","2676","10483","True","64000","128",,,
"1762682121.539677000","172.17.19.207","192.34.20.166","375","59090,443",,"6","0.000698000","0x0018","361",,"27","3374","13533","True","65280","128",,,
"1762682121.539718000","172.17.19.207","192.34.20.166","140","59090,443",,"6","0.000041000","0x0018","126",,"27","3695","13533","True","65280","128",,,
"1762682121.539797000","172.17.19.207","192.34.20.166","400","59122,443",,"6","0.000079000","0x0018","386",,"34","1564","4235","True","65280","128",,,
"1762682121.539858000","172.17.19.207","192.34.20.166","292","59122,443",,"6","0.000061000","0x0018","278",,"34","1910","4235","True","65280","128",,,
"1762682121.545057000","172.17.19.207","192.34.20.166","66","59132,443",,"6","0.005199000","0x0002","52",,"36","0","0","True","65535","128",,,
"1762682121.572447000",,,"56",,,,"0.027390000",,,,,,,,,,,,
"1762682121.572447000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682121.607297000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.034850000","0x0010","40",,"1","230","23935","True","16385","110",,,
"1762682121.607346000","172.17.19.207","40.79.173.41","2934","62721,443",,"6","0.000049000","0x0010","2920",,"1","32575","230","True","252","128",,,
"1762682121.607539000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.000193000","0x0010","40",,"1","230","26815","True","16385","110",,,
"1762682121.607550000","172.17.19.207","40.79.173.41","2538","62721,443",,"6","0.000011000","0x0018","2524",,"1","35455","230","True","252","128",,,
"1762682121.610604000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.003054000","0x0010","40",,"1","230","31135","True","16385","110",,,
"1762682121.614531000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.003927000","0x0010","40",,"1","230","32575","True","16379","110",,,
"1762682121.777401000",,,"60",,,,"0.162870000",,,,,,,,,,,,
"1762682121.777401000","172.17.21.99","255.255.255.255","177",,"17500,17500","17","0.000000000",,"163",,,,,"False",,"128",,,
"1762682121.777401000","172.17.21.99","172.17.23.255","177",,"17500,17500","17","0.000000000",,"163",,,,,"False",,"128",,,
"1762682121.777401000","172.17.21.99","255.255.255.255","177",,"17500,17500","17","0.000000000",,"163",,,,,"False",,"128",,,
"1762682121.777401000","172.17.21.99","255.255.255.255","177",,"17500,17500","17","0.000000000",,"163",,,,,"False",,"128",,,
"1762682121.777401000","172.17.16.149","224.0.0.251","87",,"5353,5353","17","0.000000000",,"73",,,,,"False",,"255",,,
"1762682121.777401000",,,"107",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682121.777401000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682121.777401000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682121.778552000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.001151000","0x0010","40",,"1","230","37939","True","16385","110",,,
"1762682121.778552000","40.79.173.41","172.17.19.207","152","443,62721",,"6","0.000000000","0x0018","138",,"1","230","37939","True","16385","110",,,
"1762682121.778552000","192.34.20.166","172.17.19.207","66","443,59127",,"6","0.000000000","0x0010","52",,"35","1","1","True","64256","53","1",,
"1762682121.778552000","192.34.20.166","172.17.19.207","54","443,59127",,"6","0.000000000","0x0010","40",,"35","1","1484","True","67200","53",,,
"1762682121.778552000","192.34.20.166","172.17.19.207","2974","443,59127",,"6","0.000000000","0x0018","2960",,"35","1","1484","True","67200","53",,,
"1762682121.778552000","192.34.20.166","172.17.19.207","1230","443,59127",,"6","0.000000000","0x0018","1216",,"35","2921","1484","True","67200","53",,,
"1762682121.778552000","192.34.20.166","172.17.19.207","212","443,59122",,"6","0.000000000","0x0018","198",,"34","4235","1564","True","67200","53",,,
"1762682121.778552000","192.34.20.166","172.17.19.207","192","443,59127",,"6","0.000000000","0x0018","178",,"35","4097","1484","True","67200","53",,,
"1762682121.778552000","192.34.20.166","172.17.19.207","54","443,59083",,"6","0.000000000","0x0011","40",,"24","22644","4884","True","82944","53",,,
"1762682121.778552000","192.34.20.166","172.17.19.207","54","443,59090",,"6","0.000000000","0x0010","40",,"27","13533","3781","True","81536","53",,,
"1762682121.778552000","192.34.20.166","172.17.19.207","54","443,59122",,"6","0.000000000","0x0010","40",,"34","4393","2148","True","73088","53",,,
"1762682121.778715000","172.17.19.207","192.34.20.166","54","59083,443",,"6","0.000163000","0x0010","40",,"24","4884","22645","True","65280","128",,,
"1762682121.778780000","172.17.19.207","192.34.20.166","54","59127,443",,"6","0.000065000","0x0010","40",,"35","1484","4235","True","65280","128",,,
"1762682121.778792000","172.17.19.207","192.34.20.166","54","59122,443",,"6","0.000012000","0x0010","40",,"34","2148","4393","True","65280","128",,,
"1762682121.778846000","35.223.238.178","172.17.19.207","54","443,59106",,"6","0.000054000","0x0004","40",,"28","59101","0","True","0","54",,,
"1762682121.779642000","172.17.19.207","40.79.173.41","89","62721,443",,"6","0.000796000","0x0018","75",,"1","37939","328","True","252","128",,,
"1762682121.781692000","172.17.19.207","192.34.20.166","134","59127,443",,"6","0.002050000","0x0018","120",,"35","1484","4235","True","65280","128",,,
"1762682121.781837000","172.17.19.207","192.34.20.166","400","59127,443",,"6","0.000145000","0x0018","386",,"35","1564","4235","True","65280","128",,,
"1762682121.781907000","172.17.19.207","192.34.20.166","202","59127,443",,"6","0.000070000","0x0018","188",,"35","1910","4235","True","65280","128",,,
"1762682121.782825000","192.34.20.166","172.17.19.207","54","443,59110",,"6","0.000918000","0x0011","40",,"30","10483","2677","True","78976","53",,,
"1762682121.782868000","172.17.19.207","192.34.20.166","54","59110,443",,"6","0.000043000","0x0010","40",,"30","2677","10484","True","64000","128",,,
"1762682121.787033000","192.34.20.166","172.17.19.207","66","443,59132",,"6","0.004165000","0x0012","52",,"36","0","1","True","64240","53",,,
"1762682121.787033000","192.34.20.166","172.17.19.207","336","443,59090",,"6","0.000000000","0x0018","322",,"27","13533","3781","True","81536","53",,,
"1762682121.787033000","192.34.20.166","172.17.19.207","1514","443,59090",,"6","0.000000000","0x0010","1500",,"27","13815","3781","True","81536","53",,,
"1762682121.787033000","192.34.20.166","172.17.19.207","1356","443,59090",,"6","0.000000000","0x0018","1342",,"27","15275","3781","True","81536","53",,,
"1762682121.787033000","192.34.20.166","172.17.19.207","66","443,59119",,"6","0.000000000","0x0010","52",,"33","4235","1484","True","67200","53","1",,
"1762682121.787033000","192.34.20.166","172.17.19.207","54","443,59119",,"6","0.000000000","0x0010","40",,"33","4235","1588","True","67200","53",,,
"1762682121.787127000","172.17.19.207","192.34.20.166","54","59132,443",,"6","0.000094000","0x0010","40",,"36","1","1","True","65280","128",,,
"1762682121.787149000","172.17.19.207","192.34.20.166","54","59090,443",,"6","0.000022000","0x0010","40",,"27","3781","16577","True","65280","128",,,
"1762682121.787457000","172.17.19.207","192.34.20.166","1537","59132,443",,"6","0.000308000","0x0018","1523",,"36","1","1","True","65280","128",,,
"1762682121.787711000","192.34.20.166","172.17.19.207","1514","443,59122",,"6","0.000254000","0x0010","1500",,"34","4393","2148","True","73088","53",,,
"1762682121.788983000","192.34.20.166","172.17.19.207","1514","443,59122",,"6","0.001272000","0x0018","1500",,"34","5853","2148","True","73088","53",,,
"1762682121.789012000","172.17.19.207","192.34.20.166","54","59122,443",,"6","0.000029000","0x0010","40",,"34","2148","7313","True","65280","128",,,
"1762682121.789611000","192.34.20.166","172.17.19.207","164","443,59122",,"6","0.000599000","0x0018","150",,"34","7313","2148","True","73088","53",,,
"1762682121.789611000","192.34.20.166","172.17.19.207","212","443,59119",,"6","0.000000000","0x0018","198",,"33","4235","1589","True","67200","53",,,
"1762682121.789611000","192.34.20.166","172.17.19.207","54","443,59119",,"6","0.000000000","0x0011","40",,"33","4393","1589","True","67200","53",,,
"1762682121.789656000","172.17.19.207","192.34.20.166","54","59119,443",,"6","0.000045000","0x0014","40",,"33","1589","4393","True","0","128",,,
"1762682121.837954000","172.17.19.207","192.34.20.166","54","59122,443",,"6","0.048298000","0x0010","40",,"34","2148","7423","True","65280","128",,,
"1762682121.948604000","172.17.19.207","192.34.20.166","400","59122,443",,"6","0.110650000","0x0018","386",,"34","2148","7423","True","65280","128",,,
"1762682121.948682000","172.17.19.207","192.34.20.166","414","59122,443",,"6","0.000078000","0x0018","400",,"34","2494","7423","True","65280","128",,,
"1762682121.949249000","172.17.19.207","192.34.20.166","400","59090,443",,"6","0.000567000","0x0018","386",,"27","3781","16577","True","65280","128",,,
"1762682121.949283000","172.17.19.207","192.34.20.166","363","59090,443",,"6","0.000034000","0x0018","349",,"27","4127","16577","True","65280","128",,,
"1762682121.950160000","172.17.19.207","192.34.20.166","66","59137,443",,"6","0.000877000","0x0002","52",,"37","0","0","True","65535","128",,,
"1762682121.951086000","172.17.19.207","35.223.238.178","385","57040,443",,"6","0.000926000","0x0018","371",,"15","4050","326","True","253","128",,,
"1762682121.951132000","172.17.19.207","35.223.238.178","3770","57040,443",,"6","0.000046000","0x0018","3756",,"15","4381","326","True","253","128",,,
"1762682121.954418000","40.79.173.41","172.17.19.207","54","443,62721",,"6","0.003286000","0x0010","40",,"1","328","37974","True","16384","110",,,
"1762682121.954803000","172.17.19.207","35.223.238.178","386","59064,443",,"6","0.000385000","0x0018","372",,"18","8679","4688","True","65024","128",,,
"1762682121.954869000","172.17.19.207","35.223.238.178","7192","59064,443",,"6","0.000066000","0x0018","7178",,"18","9011","4688","True","65024","128",,,
"1762682121.954912000","172.17.19.207","35.223.238.178","8378","59064,443",,"6","0.000043000","0x0018","8364",,"18","16149","4688","True","65024","128",,,
"1762682121.954947000","172.17.19.207","35.223.238.178","2701","59064,443",,"6","0.000035000","0x0018","2687",,"18","24473","4688","True","65024","128",,,
"1762682121.989975000",,,"56",,,,"0.035028000",,,,,,,,,,,,
"1762682121.989975000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682121.989975000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682121.989975000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.018822000","192.34.20.166","172.17.19.207","212","443,59127",,"6","0.028847000","0x0018","198",,"35","4235","1564","True","67200","53",,,
"1762682122.018822000","192.34.20.166","172.17.19.207","54","443,59127",,"6","0.000000000","0x0010","40",,"35","4393","2058","True","73088","53",,,
"1762682122.018884000","172.17.19.207","192.34.20.166","54","59127,443",,"6","0.000062000","0x0010","40",,"35","2058","4393","True","65280","128",,,
"1762682122.026814000","192.34.20.166","172.17.19.207","66","443,59132",,"6","0.007930000","0x0010","52",,"36","1","1","True","64256","53","1",,
"1762682122.027136000","192.34.20.166","172.17.19.207","54","443,59132",,"6","0.000322000","0x0010","40",,"36","1","1484","True","65536","53",,,
"1762682122.030197000","192.34.20.166","172.17.19.207","2974","443,59127",,"6","0.003061000","0x0018","2960",,"35","4393","2058","True","73088","53",,,
"1762682122.030237000","172.17.19.207","192.34.20.166","54","59127,443",,"6","0.000040000","0x0010","40",,"35","2058","7313","True","65280","128",,,
"1762682122.030384000","192.34.20.166","172.17.19.207","141","443,59127",,"6","0.000147000","0x0018","127",,"35","7313","2058","True","73088","53",,,
"1762682122.030646000","172.17.19.207","192.34.20.166","376","59127,443",,"6","0.000262000","0x0018","362",,"35","2058","7400","True","65280","128",,,
"1762682122.030691000","172.17.19.207","192.34.20.166","240","59127,443",,"6","0.000045000","0x0018","226",,"35","2380","7400","True","65280","128",,,
"1762682122.033972000","192.34.20.166","172.17.19.207","2974","443,59132",,"6","0.003281000","0x0018","2960",,"36","1","1484","True","65536","53",,,
"1762682122.034024000","172.17.19.207","192.34.20.166","54","59132,443",,"6","0.000052000","0x0010","40",,"36","1484","2921","True","65280","128",,,
"1762682122.034604000","192.34.20.166","172.17.19.207","1230","443,59132",,"6","0.000580000","0x0018","1216",,"36","2921","1484","True","65536","53",,,
"1762682122.035097000","192.34.20.166","172.17.19.207","192","443,59132",,"6","0.000493000","0x0018","178",,"36","4097","1484","True","65536","53",,,
"1762682122.035122000","172.17.19.207","192.34.20.166","54","59132,443",,"6","0.000025000","0x0010","40",,"36","1484","4235","True","64000","128",,,
"1762682122.036702000","172.17.19.207","192.34.20.166","134","59132,443",,"6","0.001580000","0x0018","120",,"36","1484","4235","True","64000","128",,,
"1762682122.187293000",,,"60",,,,"0.150591000",,,,,,,,,,,,
"1762682122.187293000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.187293000","172.17.17.249","172.17.23.255","92",,"137,137","17","0.000000000",,"78",,,,,"False",,"128",,,
"1762682122.187293000","172.17.22.28","224.0.0.251","234",,"5353,5353","17","0.000000000",,"220",,,,,"False",,"1",,,
"1762682122.187293000",,,"254",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682122.187293000","172.17.22.28","224.0.0.251","93",,"5353,5353","17","0.000000000",,"79",,,,,"False",,"1",,,
"1762682122.187293000",,,"113",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682122.187293000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.187293000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.187293000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.187293000","172.17.18.240","224.0.0.251","103",,"5353,5353","17","0.000000000",,"89",,,,,"True",,"255",,,
"1762682122.187293000",,,"123",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682122.187293000","172.17.22.206","224.0.0.251","87",,"5353,5353","17","0.000000000",,"73",,,,,"True",,"255",,,
"1762682122.187293000",,,"107",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682122.289334000","192.34.20.166","172.17.19.207","54","443,59090",,"6","0.102041000","0x0010","40",,"27","16577","4436","True","81536","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","54","443,59122",,"6","0.000000000","0x0010","40",,"34","7423","2854","True","78976","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","66","443,59137",,"6","0.000000000","0x0012","52",,"37","0","1","True","64240","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","336","443,59122",,"6","0.000000000","0x0018","322",,"34","7423","2854","True","78976","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","1514","443,59122",,"6","0.000000000","0x0010","1500",,"34","7705","2854","True","78976","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","336","443,59090",,"6","0.000000000","0x0018","322",,"27","16577","4436","True","81536","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","1514","443,59090",,"6","0.000000000","0x0010","1500",,"27","16859","4436","True","81536","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","1355","443,59122",,"6","0.000000000","0x0018","1341",,"34","9165","2854","True","78976","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","1367","443,59090",,"6","0.000000000","0x0018","1353",,"27","18319","4436","True","81536","53",,,
"1762682122.289334000","35.223.238.178","172.17.19.207","54","443,59064",,"6","0.000000000","0x0010","40",,"18","4688","13271","True","37248","54",,,
"1762682122.289334000","35.223.238.178","172.17.19.207","54","443,57040",,"6","0.000000000","0x0010","40",,"15","326","5801","True","291","54",,,
"1762682122.289334000","35.223.238.178","172.17.19.207","66","443,59064",,"6","0.000000000","0x0010","52",,"18","4688","14691","True","36736","54",,,
"1762682122.289334000","35.223.238.178","172.17.19.207","54","443,57040",,"6","0.000000000","0x0010","40",,"15","326","8097","True","291","54",,,
"1762682122.289334000","35.223.238.178","172.17.19.207","54","443,59064",,"6","0.000000000","0x0010","40",,"18","4688","16149","True","35456","54",,,
"1762682122.289334000","35.223.238.178","172.17.19.207","357","443,57040",,"6","0.000000000","0x0018","343",,"15","326","8097","True","291","54",,,
"1762682122.289334000","35.223.238.178","172.17.19.207","54","443,59064",,"6","0.000000000","0x0010","40",,"18","4688","27120","True","35840","54",,,
"1762682122.289334000","35.223.238.178","172.17.19.207","357","443,59064",,"6","0.000000000","0x0018","343",,"18","4688","27120","True","37248","54",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","66","443,59127",,"6","0.000000000","0x0010","52",,"35","7400","2058","True","76032","53","1",,
"1762682122.289334000","192.34.20.166","172.17.19.207","54","443,59127",,"6","0.000000000","0x0010","40",,"35","7400","2566","True","78976","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","336","443,59127",,"6","0.000000000","0x0018","322",,"35","7400","2566","True","78976","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","1514","443,59127",,"6","0.000000000","0x0010","1500",,"35","7682","2566","True","78976","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","212","443,59132",,"6","0.000000000","0x0018","198",,"36","4235","1564","True","65536","53",,,
"1762682122.289334000","192.34.20.166","172.17.19.207","1370","443,59127",,"6","0.000000000","0x0018","1356",,"35","9142","2566","True","78976","53",,,
"1762682122.289565000","172.17.19.207","192.34.20.166","54","59137,443",,"6","0.000231000","0x0010","40",,"37","1","1","True","65280","128",,,
"1762682122.289616000","172.17.19.207","192.34.20.166","54","59122,443",,"6","0.000051000","0x0010","40",,"34","2854","10466","True","65280","128",,,
"1762682122.289628000","172.17.19.207","192.34.20.166","54","59090,443",,"6","0.000012000","0x0010","40",,"27","4436","19632","True","65280","128",,,
"1762682122.289638000","172.17.19.207","192.34.20.166","54","59127,443",,"6","0.000010000","0x0010","40",,"35","2566","10458","True","65280","128",,,
"1762682122.289646000","172.17.19.207","192.34.20.166","54","59132,443",,"6","0.000008000","0x0010","40",,"36","1564","4393","True","65280","128",,,
"1762682122.289907000","172.17.19.207","192.34.20.166","78","59122,443",,"6","0.000261000","0x0018","64",,"34","2854","10466","True","65280","128",,,
"1762682122.289958000","172.17.19.207","192.34.20.166","54","59122,443",,"6","0.000051000","0x0011","40",,"34","2878","10466","True","65280","128",,,
"1762682122.290185000","172.17.19.207","192.34.20.166","78","59090,443",,"6","0.000227000","0x0018","64",,"27","4436","19632","True","65280","128",,,
"1762682122.290233000","172.17.19.207","192.34.20.166","54","59090,443",,"6","0.000048000","0x0011","40",,"27","4460","19632","True","65280","128",,,
"1762682122.290757000","172.17.19.207","192.34.20.166","1537","59137,443",,"6","0.000524000","0x0018","1523",,"37","1","1","True","65280","128",,,
"1762682122.291392000","172.17.19.207","192.34.20.166","400","59127,443",,"6","0.000635000","0x0018","386",,"35","2566","10458","True","65280","128",,,
"1762682122.291392000","172.17.19.207","192.34.20.166","400","59132,443",,"6","0.000000000","0x0018","386",,"36","1564","4393","True","65280","128",,,
"1762682122.291443000","172.17.19.207","192.34.20.166","363","59127,443",,"6","0.000051000","0x0018","349",,"35","2912","10458","True","65280","128",,,
"1762682122.291460000","172.17.19.207","192.34.20.166","414","59132,443",,"6","0.000017000","0x0018","400",,"36","1910","4393","True","65280","128",,,
